"id","Fatality"
202,0.30569546687332716
203,0.7043903374441899
204,0.30569546687332716
205,0.16286290813574222
206,0.7529921425483597
207,0.30569546687332716
208,0.16082728159215007
209,0.30569546687332716
210,0.29620699431539504
211,0.7285135769691099
212,0.09796135599236223
213,0.16082728159215007
214,0.30569546687332716
215,0.46771396289741596
216,0.30569546687332716
217,0.17009384253620793
218,0.5961798717365565
219,0.8885630075881498
220,0.5016815792571369
221,0.9019937040923398
222,0.30569546687332716
223,0.4092432546483702
224,0.16082728159215007
225,0.30569546687332716
226,0.16082728159215007
227,0.30569546687332716
228,0.30569546687332716
229,0.30569546687332716
230,0.30569546687332716
231,0.09796135599236223
232,0.30569546687332716
233,0.30569546687332716
234,0.30569546687332716
235,0.30569546687332716
236,0.7338600983189306
237,0.30569546687332716
238,0.26258639287283575
239,0.17009384253620793
240,0.30569546687332716
241,0.30569546687332716
242,0.6269534534632861
243,0.30569546687332716
244,0.6861496720912669
245,0.30569546687332716
246,0.30569546687332716
247,0.806598064316204
248,0.30569546687332716
249,0.30569546687332716
250,0.30569546687332716
251,0.30569546687332716
252,0.5406522475550329
253,0.30569546687332716
254,0.6400289092781667
255,0.30569546687332716
256,0.17009384253620793
257,0.5406522475550329
258,0.30569546687332716
259,0.30569546687332716
260,0.16082728159215007
261,0.30569546687332716
262,0.30569546687332716
263,0.4668322706489669
264,0.30569546687332716
265,0.5652387200545936
266,0.30569546687332716
267,0.8127990510568198
268,0.30569546687332716
269,0.5429039222458907
270,0.3951652194236567
271,0.8127990510568198
272,0.30569546687332716
273,0.9122071672439315
274,0.30569546687332716
275,0.30569546687332716
276,0.30569546687332716
277,0.16082728159215007
278,0.30569546687332716
279,0.30569546687332716
280,0.30569546687332716
281,0.30569546687332716
282,0.30569546687332716
283,0.30569546687332716
284,0.30569546687332716
285,0.8127990510568198
286,0.30569546687332716
287,0.30569546687332716
288,0.17009384253620793
289,0.30569546687332716
290,0.7940584782428971
291,0.09796135599236223
292,0.16082728159215007
293,0.30569546687332716
294,0.30569546687332716
295,0.8580289408469729
296,0.30569546687332716
297,0.30569546687332716
298,0.6201222730124595
299,0.30569546687332716
300,0.30569546687332716
301,0.7529921425483597
302,0.30569546687332716
303,0.30569546687332716
304,0.30569546687332716
305,0.30569546687332716
306,0.16082728159215007
307,0.7529921425483597
308,0.30569546687332716
309,0.30569546687332716
310,0.30569546687332716
311,0.30569546687332716
312,0.30569546687332716
313,0.8127990510568198
314,0.30569546687332716
315,0.4742765613973344
316,0.6146029794180082
317,0.6400289092781667
318,0.17009384253620793
319,0.8127990510568198
320,0.30569546687332716
321,0.30569546687332716
322,0.17009384253620793
323,0.2602021690619616
324,0.30569546687332716
325,0.7850657844739909
326,0.30569546687332716
327,0.30569546687332716
328,0.7345526520069648
329,0.07843164482570462
330,0.30569546687332716
331,0.5016815792571369
332,0.6400289092781667
333,0.8127990510568198
334,0.4896235328521312
335,0.30569546687332716
336,0.17009384253620793
337,0.7529921425483597
338,0.30569546687332716
339,0.22997584256422576
340,0.30569546687332716
341,0.30569546687332716
342,0.30569546687332716
343,0.5786206558925459
344,0.30569546687332716
345,0.7345526520069648
346,0.30569546687332716
347,0.30569546687332716
348,0.30569546687332716
349,0.30569546687332716
350,0.9111245431575014
351,0.30569546687332716
352,0.30569546687332716
353,0.30569546687332716
354,0.4523861074289306
355,0.17009384253620793
356,0.30569546687332716
357,0.30569546687332716
358,0.5961798717365565
359,0.4742765613973344
360,0.5406522475550329
361,0.30569546687332716
362,0.07843164482570462
363,0.30569546687332716
364,0.7529921425483597
365,0.16082728159215007
366,0.30569546687332716
367,0.30569546687332716
368,0.17009384253620793
369,0.30569546687332716
370,0.30569546687332716
371,0.17009384253620793
372,0.8127990510568198
373,0.30569546687332716
374,0.30569546687332716
375,0.5470085136672448
376,0.4590296633254686
377,0.30569546687332716
378,0.16082728159215007
379,0.8127990510568198
380,0.806598064316204
381,0.17009384253620793
382,0.30569546687332716
383,0.5961798717365565
384,0.30569546687332716
385,0.5961798717365565
386,0.22997584256422576
387,0.8127990510568198
388,0.30569546687332716
389,0.30569546687332716
390,0.22997584256422576
391,0.8127990510568198
392,0.09796135599236223
393,0.5429039222458907
394,0.30569546687332716
395,0.30569546687332716
396,0.30569546687332716
397,0.30569546687332716
398,0.30569546687332716
399,0.16082728159215007
400,0.30569546687332716
401,0.30569546687332716
402,0.7043903374441899
403,0.30569546687332716
404,0.39610983560747887
405,0.30569546687332716
406,0.5901706049119054
407,0.30569546687332716
408,0.16082728159215007
409,0.30569546687332716
410,0.7529921425483597
411,0.30569546687332716
412,0.30569546687332716
413,0.30569546687332716
414,0.30569546687332716
415,0.30569546687332716
416,0.30569546687332716
417,0.7345526520069648
418,0.30569546687332716
419,0.33715869245466396
420,0.5500606082952711
421,0.30569546687332716
422,0.30569546687332716
423,0.30569546687332716
424,0.17009384253620793
425,0.30569546687332716
426,0.30569546687332716
427,0.30569546687332716
428,0.3951652194236567
429,0.17009384253620793
430,0.4526840826254939
431,0.5406522475550329
432,0.30569546687332716
433,0.8127990510568198
434,0.30569546687332716
435,0.8127990510568198
436,0.806598064316204
437,0.7529921425483597
438,0.30569546687332716
439,0.16082728159215007
440,0.30569546687332716
441,0.30569546687332716
442,0.30569546687332716
443,0.8127990510568198
444,0.30066945230838665
445,0.17009384253620793
446,0.30569546687332716
447,0.30569546687332716
448,0.5596064970986505
449,0.30569546687332716
450,0.7134571523633473
451,0.30569546687332716
452,0.30569546687332716
453,0.30569546687332716
454,0.7043903374441899
455,0.16082728159215007
456,0.30569546687332716
457,0.30569546687332716
458,0.30569546687332716
459,0.8154666200317283
460,0.30569546687332716
461,0.4742765613973344
462,0.30569546687332716
463,0.6498231263264622
464,0.16082728159215007
465,0.30569546687332716
466,0.30569546687332716
467,0.30569546687332716
468,0.3951652194236567
469,0.2734660320501784
470,0.30569546687332716
471,0.30569546687332716
472,0.30569546687332716
473,0.8127990510568198
474,0.30569546687332716
475,0.30569546687332716
476,0.30569546687332716
477,0.24146655996379593
478,0.30569546687332716
479,0.30569546687332716
480,0.6585644508618508
481,0.30569546687332716
482,0.868250065853016
483,0.30569546687332716
484,0.5625100813112895
485,0.30569546687332716
486,0.17009384253620793
487,0.30569546687332716
488,0.30569546687332716
489,0.30569546687332716
490,0.30569546687332716
491,0.30569546687332716
492,0.30569546687332716
493,0.30569546687332716
494,0.7345526520069648
495,0.8885630075881498
496,0.30569546687332716
497,0.22997584256422576
498,0.7262291818127596
499,0.8518269597272861
500,0.46592990112652866
501,0.30569546687332716
502,0.30569546687332716
503,0.5802501865598445
504,0.30569546687332716
505,0.30569546687332716
506,0.17009384253620793
507,0.30569546687332716
508,0.30569546687332716
509,0.6499425592081355
510,0.8127990510568198
511,0.30569546687332716
512,0.30569546687332716
513,0.30569546687332716
514,0.30569546687332716
515,0.30569546687332716
516,0.30569546687332716
517,0.18019766450862096
518,0.8127990510568198
519,0.30569546687332716
520,0.07843164482570462
521,0.7125189483999271
522,0.30569546687332716
523,0.30569546687332716
524,0.806598064316204
525,0.30569546687332716
526,0.4523861074289306
527,0.30569546687332716
528,0.30569546687332716
529,0.30569546687332716
530,0.30569546687332716
531,0.30569546687332716
532,0.30569546687332716
533,0.17009384253620793
534,0.30569546687332716
535,0.30569546687332716
536,0.5470085136672448
537,0.30569546687332716
538,0.30569546687332716
539,0.30569546687332716
540,0.30569546687332716
541,0.16082728159215007
542,0.30569546687332716
543,0.30569546687332716
544,0.30569546687332716
545,0.09796135599236223
546,0.30569546687332716
547,0.30569546687332716
548,0.30569546687332716
549,0.30569546687332716
550,0.9008990348027912
551,0.30569546687332716
552,0.30569546687332716
553,0.30569546687332716
554,0.6400289092781667
555,0.5596064970986505
556,0.30569546687332716
557,0.30569546687332716
558,0.30569546687332716
559,0.6038226067203433
560,0.30569546687332716
561,0.30569546687332716
562,0.22997584256422576
563,0.30569546687332716
564,0.30569546687332716
565,0.7529921425483597
566,0.710052245859418
567,0.30569546687332716
568,0.8127990510568198
569,0.30569546687332716
570,0.17009384253620793
571,0.17009384253620793
572,0.30569546687332716
573,0.30569546687332716
574,0.30569546687332716
575,0.8127990510568198
576,0.7043903374441899
577,0.4523861074289306
578,0.8127990510568198
579,0.30569546687332716
580,0.30569546687332716
581,0.07269679940487618
582,0.8127990510568198
583,0.30569546687332716
584,0.5563986035274259
585,0.5406522475550329
586,0.5241248817407756
587,0.30569546687332716
588,0.3951652194236567
589,0.17009384253620793
590,0.30569546687332716
591,0.30569546687332716
592,0.30569546687332716
593,0.30569546687332716
594,0.5260041173527554
595,0.9246602651604633
596,0.30569546687332716
597,0.16082728159215007
598,0.34023113397724236
599,0.30569546687332716
600,0.30569546687332716
601,0.30569546687332716
602,0.5470085136672448
603,0.30569546687332716
604,0.30569546687332716
605,0.30569546687332716
606,0.30569546687332716
607,0.30569546687332716
608,0.30569546687332716
609,0.30569546687332716
610,0.30569546687332716
611,0.7369063332752214
612,0.30569546687332716
613,0.39610983560747887
614,0.30569546687332716
615,0.17009384253620793
616,0.7249712069386605
617,0.30569546687332716
618,0.6400289092781667
619,0.30569546687332716
620,0.30569546687332716
621,0.30569546687332716
622,0.30569546687332716
623,0.7369063332752214
624,0.30569546687332716
625,0.7850657844739909
626,0.6400289092781667
627,0.30569546687332716
628,0.30569546687332716
629,0.30569546687332716
630,0.7345526520069648
631,0.30569546687332716
632,0.7345526520069648
633,0.30569546687332716
634,0.16082728159215007
635,0.30569546687332716
636,0.30569546687332716
637,0.17009384253620793
638,0.6400289092781667
639,0.7529921425483597
640,0.30569546687332716
641,0.47827924131646843
642,0.806598064316204
643,0.30569546687332716
644,0.5619360501812397
645,0.30569546687332716
646,0.22997584256422576
647,0.22997584256422576
648,0.30569546687332716
649,0.16082728159215007
650,0.30569546687332716
651,0.30569546687332716
652,0.30569546687332716
653,0.30569546687332716
654,0.16082728159215007
655,0.30569546687332716
656,0.30569546687332716
657,0.18271491655673192
658,0.16082728159215007
659,0.5786206558925459
660,0.6031035232399229
661,0.30569546687332716
662,0.30569546687332716
663,0.30569546687332716
664,0.5241248817407756
665,0.30569546687332716
666,0.789026266125488
667,0.33715869245466396
668,0.5260041173527554
669,0.16082728159215007
670,0.22997584256422576
671,0.30569546687332716
672,0.30569546687332716
673,0.6016939935285326
674,0.9111245431575014
675,0.16082728159215007
676,0.8127990510568198
677,0.30569546687332716
678,0.30569546687332716
679,0.6269534534632861
680,0.30569546687332716
681,0.30569546687332716
682,0.30569546687332716
683,0.3347459570278383
684,0.30569546687332716
685,0.30569546687332716
686,0.8885630075881498
687,0.30569546687332716
688,0.17009384253620793
689,0.17009384253620793
690,0.5260041173527554
691,0.41926529805822416
692,0.30569546687332716
693,0.30569546687332716
694,0.30569546687332716
695,0.8127990510568198
696,0.30569546687332716
697,0.30569546687332716
698,0.30569546687332716
699,0.5802501865598445
700,0.30569546687332716
701,0.30569546687332716
702,0.30569546687332716
703,0.6038226067203433
704,0.8127990510568198
705,0.5961798717365565
706,0.30569546687332716
707,0.30569546687332716
708,0.30569546687332716
709,0.7529921425483597
710,0.30569546687332716
711,0.30569546687332716
712,0.30569546687332716
713,0.09796135599236223
714,0.30569546687332716
715,0.07843164482570462
716,0.30569546687332716
717,0.5500606082952711
718,0.30569546687332716
719,0.30569546687332716
720,0.30569546687332716
721,0.30569546687332716
722,0.8127990510568198
723,0.30569546687332716
724,0.6038226067203433
725,0.7369063332752214
726,0.30569546687332716
727,0.30569546687332716
728,0.30569546687332716
729,0.30569546687332716
730,0.39514752729344466
731,0.17009384253620793
732,0.30569546687332716
733,0.37775981199611885
734,0.30569546687332716
735,0.30569546687332716
736,0.30569546687332716
737,0.30569546687332716
738,0.30569546687332716
739,0.30569546687332716
740,0.7873477592300748
741,0.30569546687332716
742,0.17009384253620793
743,0.30569546687332716
744,0.32922778568628414
745,0.3331982687676445
746,0.30569546687332716
747,0.22997584256422576
748,0.7345526520069648
749,0.2602021690619616
750,0.30569546687332716
751,0.30569546687332716
752,0.8127990510568198
753,0.4814023119453599
754,0.30569546687332716
755,0.30569546687332716
756,0.806598064316204
757,0.30569546687332716
758,0.30569546687332716
759,0.30569546687332716
760,0.30569546687332716
761,0.30569546687332716
762,0.30569546687332716
763,0.17009384253620793
764,0.30569546687332716
765,0.5802501865598445
766,0.30569546687332716
767,0.8127990510568198
768,0.30569546687332716
769,0.30569546687332716
770,0.30569546687332716
771,0.30569546687332716
772,0.30569546687332716
773,0.5470085136672448
774,0.30569546687332716
775,0.4896235328521312
776,0.30569546687332716
777,0.30569546687332716
778,0.7043903374441899
779,0.6585644508618508
780,0.30569546687332716
781,0.17009384253620793
782,0.30569546687332716
783,0.4896235328521312
784,0.5652387200545936
785,0.30569546687332716
786,0.30569546687332716
787,0.30569546687332716
788,0.7125189483999271
789,0.30569546687332716
790,0.30569546687332716
791,0.30569546687332716
792,0.17009384253620793
793,0.17009384253620793
794,0.30569546687332716
795,0.30569546687332716
796,0.30569546687332716
797,0.30569546687332716
798,0.30569546687332716
799,0.3331982687676445
800,0.30569546687332716
801,0.30569546687332716
802,0.47827924131646843
803,0.30569546687332716
804,0.8127990510568198
805,0.30569546687332716
806,0.30569546687332716
807,0.30569546687332716
808,0.39610983560747887
809,0.30569546687332716
810,0.30569546687332716
811,0.7369063332752214
812,0.8127990510568198
813,0.6499425592081365
814,0.30569546687332716
815,0.30569546687332716
816,0.30569546687332716
817,0.30569546687332716
818,0.30569546687332716
819,0.30569546687332716
820,0.5563986035274259
821,0.30569546687332716
822,0.30569546687332716
823,0.30569546687332716
824,0.30569546687332716
825,0.30569546687332716
826,0.17009384253620793
827,0.30569546687332716
828,0.806598064316204
829,0.30569546687332716
830,0.30569546687332716
831,0.48613358346617563
832,0.30569546687332716
833,0.30569546687332716
834,0.30569546687332716
835,0.6038226067203433
836,0.33715869245466396
837,0.17009384253620793
838,0.46592990112652866
839,0.5406522475550329
840,0.30569546687332716
841,0.4092432546483702
842,0.30569546687332716
843,0.30569546687332716
844,0.30569546687332716
845,0.30569546687332716
846,0.17009384253620793
847,0.30569546687332716
848,0.6861496720912669
849,0.6499425592081365
850,0.30569546687332716
851,0.913450812581593
852,0.7529921425483597
853,0.30569546687332716
854,0.30569546687332716
855,0.09796135599236223
856,0.6909074863686174
857,0.22997584256422576
858,0.30569546687332716
859,0.8127990510568198
860,0.30569546687332716
861,0.30569546687332716
862,0.30569546687332716
863,0.30569546687332716
864,0.30569546687332716
865,0.30569546687332716
866,0.30569546687332716
867,0.30569546687332716
868,0.30569546687332716
869,0.30569546687332716
870,0.47563523541582364
871,0.30569546687332716
872,0.30569546687332716
873,0.30569546687332716
874,0.30569546687332716
875,0.8127990510568198
876,0.30569546687332716
877,0.30569546687332716
878,0.30569546687332716
879,0.30569546687332716
880,0.7345526520069648
881,0.30569546687332716
882,0.30569546687332716
883,0.30569546687332716
884,0.5901706049119054
885,0.30569546687332716
886,0.30569546687332716
887,0.30569546687332716
888,0.30569546687332716
889,0.30569546687332716
890,0.17009384253620793
891,0.5901706049119054
892,0.30569546687332716
893,0.30569546687332716
894,0.30569546687332716
895,0.913450812581593
896,0.17009384253620793
897,0.30569546687332716
898,0.30569546687332716
899,0.30569546687332716
900,0.30569546687332716
901,0.30569546687332716
902,0.17009384253620793
903,0.30569546687332716
904,0.7369063332752214
905,0.30569546687332716
906,0.30569546687332716
907,0.30569546687332716
908,0.30569546687332716
909,0.17009384253620793
910,0.20183045623112938
911,0.6201222730124595
912,0.30569546687332716
913,0.07269679940487618
914,0.5652387200545936
915,0.30569546687332716
916,0.3331982687676445
917,0.7345526520069648
918,0.8127990510568198
919,0.30569546687332716
920,0.30569546687332716
921,0.4523861074289306
922,0.30569546687332716
923,0.30569546687332716
924,0.30569546687332716
925,0.8814690173001951
926,0.30569546687332716
927,0.07843164482570462
928,0.8127990510568198
929,0.30569546687332716
930,0.30569546687332716
931,0.30569546687332716
932,0.16082728159215007
933,0.30569546687332716
934,0.7529921425483597
935,0.17009384253620793
936,0.30569546687332716
937,0.30569546687332716
938,0.5429039222458907
939,0.6498231263264622
940,0.22997584256422576
941,0.30569546687332716
942,0.30569546687332716
943,0.30569546687332716
944,0.39610983560747887
945,0.30569546687332716
946,0.30569546687332716
947,0.30569546687332716
948,0.7276980787064237
949,0.30569546687332716
950,0.7345526520069648
951,0.30569546687332716
952,0.30569546687332716
953,0.30569546687332716
954,0.7345526520069648
955,0.30569546687332716
956,0.30569546687332716
957,0.30569546687332716
958,0.7369063332752214
959,0.30569546687332716
960,0.30569546687332716
961,0.30569546687332716
962,0.30569546687332716
963,0.30569546687332716
964,0.47827924131646843
965,0.08759437120316922
966,0.8127990510568198
967,0.30569546687332716
968,0.30569546687332716
969,0.46592990112652866
970,0.30569546687332716
971,0.30569546687332716
972,0.30569546687332716
973,0.17009384253620793
974,0.30569546687332716
975,0.10202854807268263
976,0.8127990510568198
977,0.30569546687332716
978,0.16082728159215007
979,0.30569546687332716
980,0.30569546687332716
981,0.07843164482570462
982,0.30569546687332716
983,0.30569546687332716
984,0.30569546687332716
985,0.17009384253620793
986,0.33715869245466396
987,0.30569546687332716
988,0.7529921425483597
989,0.30569546687332716
990,0.30569546687332716
991,0.30569546687332716
992,0.37775981199611885
993,0.5596064970986505
994,0.5786206558925459
995,0.30569546687332716
996,0.30569546687332716
997,0.30569546687332716
998,0.30569546687332716
999,0.16082728159215007
1000,0.30569546687332716
1001,0.30569546687332716
1002,0.30569546687332716
1003,0.30569546687332716
1004,0.913450812581593
1005,0.6578388173095465
1006,0.30569546687332716
1007,0.30569546687332716
1008,0.16082728159215007
1009,0.30569546687332716
1010,0.30569546687332716
1011,0.30569546687332716
1012,0.30569546687332716
1013,0.30569546687332716
1014,0.30569546687332716
1015,0.30569546687332716
1016,0.30569546687332716
1017,0.30569546687332716
1018,0.30569546687332716
1019,0.30569546687332716
1020,0.30569546687332716
1021,0.30569546687332716
1022,0.30569546687332716
1023,0.6578388173095465
1024,0.30569546687332716
1025,0.30569546687332716
1026,0.09796135599236223
1027,0.30569546687332716
1028,0.8127990510568198
1029,0.6578388173095465
1030,0.7529921425483597
1031,0.30569546687332716
1032,0.30569546687332716
1033,0.5470085136672448
1034,0.7569025499857642
1035,0.4507842063586424
1036,0.30569546687332716
1037,0.30569546687332716
1038,0.30569546687332716
1039,0.5703358770918439
1040,0.16082728159215007
1041,0.30569546687332716
1042,0.30569546687332716
1043,0.30569546687332716
1044,0.30569546687332716
1045,0.30569546687332716
1046,0.30569546687332716
1047,0.30569546687332716
1048,0.30569546687332716
1049,0.09796135599236223
1050,0.30569546687332716
1051,0.6498231263264622
1052,0.30569546687332716
1053,0.8814690173001951
1054,0.6038226067203433
1055,0.30569546687332716
1056,0.30569546687332716
1057,0.30569546687332716
1058,0.30569546687332716
1059,0.30569546687332716
1060,0.30569546687332716
1061,0.30569546687332716
1062,0.30569546687332716
1063,0.5470085136672448
1064,0.30569546687332716
1065,0.16082728159215007
1066,0.30569546687332716
1067,0.30569546687332716
1068,0.30569546687332716
1069,0.30569546687332716
1070,0.30569546687332716
1071,0.4523861074289306
1072,0.2024277767687472
1073,0.30569546687332716
1074,0.10081170504383051
1075,0.30569546687332716
1076,0.4896235328521312
1077,0.17009384253620793
1078,0.46592990112652866
1079,0.4526840826254939
1080,0.6861496720912669
1081,0.8046470490505556
1082,0.5652387200545936
1083,0.30569546687332716
1084,0.30569546687332716
1085,0.30569546687332716
1086,0.16082728159215007
1087,0.30569546687332716
1088,0.30569546687332716
1089,0.30569546687332716
1090,0.30569546687332716
1091,0.30569546687332716
1092,0.3951652194236567
1093,0.30569546687332716
1094,0.17009384253620793
1095,0.17009384253620793
1096,0.30569546687332716
1097,0.30569546687332716
1098,0.30569546687332716
1099,0.3331982687676445
1100,0.30569546687332716
1101,0.30569546687332716
1102,0.3951652194236567
1103,0.30569546687332716
1104,0.30569546687332716
1105,0.17009384253620793
1106,0.30569546687332716
1107,0.30569546687332716
1108,0.16082728159215007
1109,0.30569546687332716
1110,0.30569546687332716
1111,0.30569546687332716
1112,0.30569546687332716
1113,0.6269534534632861
1114,0.30569546687332716
1115,0.5652387200545936
1116,0.17009384253620793
1117,0.8127990510568198
1118,0.30569546687332716
1119,0.30569546687332716
1120,0.30569546687332716
1121,0.30569546687332716
1122,0.30569546687332716
1123,0.30569546687332716
1124,0.30569546687332716
1125,0.30569546687332716
1126,0.30569546687332716
1127,0.30569546687332716
1128,0.30569546687332716
1129,0.30569546687332716
1130,0.36324138280649393
1131,0.30569546687332716
1132,0.6861496720912669
1133,0.30569546687332716
1134,0.30569546687332716
1135,0.30569546687332716
1136,0.3331982687676445
1137,0.30569546687332716
1138,0.22997584256422576
1139,0.30569546687332716
1140,0.30569546687332716
1141,0.4092432546483702
1142,0.30569546687332716
1143,0.9246602651604633
1144,0.7529921425483597
1145,0.17009384253620793
1146,0.5429039222458907
1147,0.30569546687332716
1148,0.30569546687332716
1149,0.30569546687332716
1150,0.30569546687332716
1151,0.30569546687332716
1152,0.30569546687332716
1153,0.8127990510568198
1154,0.30569546687332716
1155,0.30569546687332716
1156,0.30569546687332716
1157,0.30569546687332716
1158,0.5260041173527554
1159,0.806598064316204
1160,0.7345526520069648
1161,0.6578388173095465
1162,0.33715869245466396
1163,0.30569546687332716
1164,0.7062437560109825
1165,0.710052245859418
1166,0.17009384253620793
1167,0.30569546687332716
1168,0.30569546687332716
1169,0.30569546687332716
1170,0.30569546687332716
1171,0.22997584256422576
1172,0.30569546687332716
1173,0.30569546687332716
1174,0.6400289092781667
1175,0.30569546687332716
1176,0.30569546687332716
1177,0.30569546687332716
1178,0.08785271709228913
1179,0.4092432546483702
1180,0.30569546687332716
1181,0.30569546687332716
1182,0.6201222730124595
1183,0.6861496720912669
1184,0.30569546687332716
1185,0.30569546687332716
1186,0.30569546687332716
1187,0.30569546687332716
1188,0.5500606082952711
1189,0.30569546687332716
1190,0.30569546687332716
1191,0.30569546687332716
1192,0.6159892188130107
1193,0.30569546687332716
1194,0.16082728159215007
1195,0.5961798717365565
1196,0.789026266125488
1197,0.5241248817407756
1198,0.30569546687332716
1199,0.30569546687332716
1200,0.22997584256422576
1201,0.30569546687332716
1202,0.30569546687332716
1203,0.7134571523633473
1204,0.17009384253620793
1205,0.30569546687332716
1206,0.17009384253620793
1207,0.30569546687332716
1208,0.30569546687332716
1209,0.30569546687332716
1210,0.4668322706489669
1211,0.30569546687332716
1212,0.30569546687332716
1213,0.30569546687332716
1214,0.30569546687332716
1215,0.6051403196484954
1216,0.30569546687332716
1217,0.16082728159215007
1218,0.30569546687332716
1219,0.30569546687332716
1220,0.30569546687332716
1221,0.5406522475550329
1222,0.4668322706489669
1223,0.30569546687332716
1224,0.7948518227217402
1225,0.30569546687332716
1226,0.16082728159215007
1227,0.5961798717365565
1228,0.30569546687332716
1229,0.30569546687332716
1230,0.08481148299177216
1231,0.16082728159215007
1232,0.30569546687332716
1233,0.6797025637752525
1234,0.7529921425483597
1235,0.30569546687332716
1236,0.8885630075881498
1237,0.30569546687332716
1238,0.30569546687332716
1239,0.7529921425483597
1240,0.30569546687332716
1241,0.30569546687332716
1242,0.30569546687332716
1243,0.30569546687332716
1244,0.30569546687332716
1245,0.30569546687332716
1246,0.30569546687332716
1247,0.4507842063586424
1248,0.17009384253620793
1249,0.30569546687332716
